label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
0,0.0,0.0,0.0,-0.381405,0.035698,-0.026763,-0.629799,-0.074605,-0.082648,-0.804542,-0.104402,-0.158095,-0.903676,-0.188948,-0.231585,-0.444236,-0.844282,-0.011554,-0.765821,-0.875982,-0.116457,-0.929453,-0.666575,-0.212708,-0.986647,-0.442996,-0.268128,-0.397515,-0.867138,-0.058806,-0.812517,-0.90374,-0.133774,-0.98027,-0.662734,-0.186025,-1.0,-0.445042,-0.220382,-0.375806,-0.802755,-0.119459,-0.790692,-0.88583,-0.201828,-0.970268,-0.646483,-0.217706,-0.993914,-0.41924,-0.217796,-0.395283,-0.654248,-0.184854,-0.730752,-0.751237,-0.257036,-0.881231,-0.60284,-0.255502,-0.915253,-0.411523,-0.238289
0,0.0,0.0,0.0,-0.285532,-0.038696,-0.028544,-0.547649,-0.141805,-0.072314,-0.743674,-0.175595,-0.138864,-0.854223,-0.22002,-0.191075,-0.446579,-0.653158,0.032027,-0.626879,-0.959802,-0.082826,-0.747391,-0.790652,-0.163264,-0.755352,-0.595209,-0.199058,-0.37957,-0.694861,-0.009104,-0.594547,-1.0,-0.117151,-0.726342,-0.801986,-0.166162,-0.716482,-0.599327,-0.172487,-0.301064,-0.70842,-0.070703,-0.511507,-0.985224,-0.150139,-0.645273,-0.801278,-0.153244,-0.643656,-0.607283,-0.129777,-0.209553,-0.692133,-0.140848,-0.393588,-0.883586,-0.178023,-0.527393,-0.795085,-0.165582,-0.561669,-0.663769,-0.140192
0,0.0,0.0,0.0,-0.263352,-0.015504,-0.041601,-0.524167,-0.125684,-0.092472,-0.725069,-0.185722,-0.1641,-0.816078,-0.224383,-0.221386,-0.472033,-0.639626,0.012976,-0.668602,-0.93007,-0.117811,-0.787223,-0.740506,-0.205318,-0.776903,-0.528907,-0.243313,-0.3996,-0.691226,-0.026061,-0.616318,-1.0,-0.149119,-0.750531,-0.777594,-0.198667,-0.731324,-0.570898,-0.200899,-0.30831,-0.706283,-0.087356,-0.516131,-0.980907,-0.183044,-0.66196,-0.770834,-0.194306,-0.660825,-0.56863,-0.172852,-0.205315,-0.684559,-0.15736,-0.388681,-0.85476,-0.205172,-0.527947,-0.741301,-0.202156,-0.559248,-0.596429,-0.182427
0,0.0,0.0,0.0,-0.248238,0.035177,-0.066631,-0.533596,-0.066385,-0.118534,-0.71508,-0.191919,-0.183734,-0.71578,-0.365246,-0.236143,-0.458886,-0.509563,-0.009298,-0.630722,-0.790038,-0.135083,-0.728851,-0.637642,-0.220138,-0.724667,-0.460795,-0.261615,-0.366066,-0.59384,-0.033175,-0.555559,-0.91679,-0.170909,-0.678854,-0.715035,-0.239675,-0.671877,-0.508807,-0.252837,-0.252252,-0.641395,-0.079031,-0.441046,-0.964823,-0.196719,-0.594364,-0.768229,-0.236605,-0.616859,-0.56053,-0.231203,-0.118682,-0.648989,-0.13206,-0.289152,-0.844646,-0.215868,-0.43412,-0.72947,-0.246771,-0.483244,-0.570819,-0.248355
0,0.0,0.0,0.0,-0.228031,0.06122,-0.102598,-0.508439,-0.039355,-0.171409,-0.684799,-0.183921,-0.24526,-0.677499,-0.370457,-0.306029,-0.444806,-0.486575,-0.051121,-0.62222,-0.753491,-0.187415,-0.71788,-0.609608,-0.276713,-0.718627,-0.441681,-0.321124,-0.349036,-0.572915,-0.05792,-0.551344,-0.871682,-0.203631,-0.662711,-0.671169,-0.271239,-0.651692,-0.470643,-0.284352,-0.235718,-0.618268,-0.089749,-0.428937,-0.93878,-0.21791,-0.572275,-0.744588,-0.257444,-0.592112,-0.540594,-0.251171,-0.098854,-0.628262,-0.131408,-0.269109,-0.829784,-0.229134,-0.410748,-0.718188,-0.267034,-0.461427,-0.563769,-0.272533
0,0.0,0.0,0.0,-0.223329,0.072109,-0.097112,-0.504727,-0.027453,-0.159249,-0.691259,-0.15233,-0.228923,-0.709293,-0.328051,-0.286228,-0.448698,-0.478136,-0.041874,-0.635996,-0.733651,-0.176433,-0.732421,-0.578723,-0.262359,-0.724501,-0.403692,-0.303354,-0.360963,-0.56854,-0.051959,-0.57218,-0.868304,-0.201831,-0.68434,-0.654908,-0.271115,-0.665061,-0.445329,-0.282107,-0.252583,-0.618646,-0.086833,-0.455547,-0.927891,-0.222867,-0.597565,-0.718623,-0.266035,-0.608486,-0.508904,-0.258315,-0.121833,-0.630249,-0.130443,-0.301795,-0.819086,-0.23228,-0.438586,-0.69666,-0.27074,-0.476606,-0.535797,-0.274691
0,0.0,0.0,0.0,-0.222581,0.075472,-0.093302,-0.502369,-0.022672,-0.153109,-0.683974,-0.136175,-0.221097,-0.706232,-0.298349,-0.278175,-0.452785,-0.472773,-0.040424,-0.638947,-0.712996,-0.174938,-0.734129,-0.547566,-0.261453,-0.733399,-0.370308,-0.302193,-0.363598,-0.562341,-0.052571,-0.574024,-0.848155,-0.200357,-0.686491,-0.627948,-0.266004,-0.672558,-0.418667,-0.27474,-0.254051,-0.613459,-0.089678,-0.454183,-0.924528,-0.224375,-0.597086,-0.71225,-0.262858,-0.612096,-0.504665,-0.252146,-0.118668,-0.627456,-0.13533,-0.291487,-0.823148,-0.236059,-0.434384,-0.698739,-0.269895,-0.482902,-0.53881,-0.270357
0,0.0,0.0,0.0,-0.235429,0.067488,-0.088008,-0.52368,-0.039395,-0.14252,-0.703916,-0.177645,-0.206179,-0.70669,-0.359652,-0.256679,-0.457901,-0.494941,-0.017329,-0.635092,-0.754982,-0.143586,-0.735842,-0.597736,-0.225428,-0.740872,-0.423773,-0.26461,-0.366627,-0.582727,-0.030477,-0.572989,-0.878439,-0.17285,-0.686264,-0.65839,-0.238354,-0.672555,-0.446472,-0.246568,-0.257418,-0.633144,-0.068555,-0.461867,-0.932512,-0.198737,-0.602507,-0.714719,-0.23715,-0.614688,-0.503127,-0.226063,-0.124715,-0.648286,-0.115155,-0.306517,-0.836687,-0.212306,-0.443502,-0.701914,-0.245834,-0.482438,-0.533298,-0.246123
0,0.0,0.0,0.0,-0.267196,0.067558,-0.069364,-0.561976,-0.040515,-0.11819,-0.740243,-0.171716,-0.181305,-0.735316,-0.354864,-0.231789,-0.490779,-0.56306,0.016722,-0.681259,-0.746842,-0.102273,-0.780905,-0.556909,-0.190505,-0.772737,-0.364731,-0.236823,-0.392653,-0.650227,-0.008945,-0.618982,-0.872181,-0.137482,-0.739343,-0.641924,-0.204768,-0.722999,-0.426114,-0.219645,-0.275317,-0.684805,-0.059356,-0.512104,-0.932442,-0.180548,-0.667575,-0.715524,-0.220149,-0.678625,-0.501164,-0.214024,-0.14968,-0.662479,-0.117632,-0.369589,-0.82391,-0.210724,-0.513627,-0.676084,-0.240263,-0.546934,-0.491496,-0.238667
0,0.0,0.0,0.0,-0.298065,0.075667,-0.028255,-0.570502,-0.03931,-0.067706,-0.75707,-0.10698,-0.131399,-0.824804,-0.242065,-0.18899,-0.447127,-0.691346,0.047987,-0.679209,-0.833448,-0.064644,-0.82829,-0.680024,-0.159806,-0.878518,-0.485491,-0.212281,-0.367044,-0.742943,-0.007223,-0.657685,-0.911471,-0.113543,-0.820669,-0.715659,-0.185474,-0.84406,-0.508389,-0.215021,-0.28208,-0.730403,-0.08411,-0.574471,-0.924333,-0.189833,-0.761192,-0.729337,-0.230134,-0.799161,-0.521471,-0.231936,-0.212096,-0.645256,-0.167625,-0.463335,-0.809635,-0.255024,-0.620773,-0.690834,-0.279271,-0.666665,-0.522792,-0.276201
0,0.0,0.0,0.0,-0.313224,0.085915,-0.033667,-0.60323,-0.0226,-0.074785,-0.805859,-0.087444,-0.138546,-0.885733,-0.23029,-0.194358,-0.479925,-0.711954,0.042495,-0.732323,-0.839353,-0.073124,-0.881704,-0.655004,-0.168262,-0.926756,-0.446071,-0.219304,-0.400819,-0.767408,-0.007277,-0.714832,-0.909509,-0.112071,-0.879829,-0.678878,-0.17965,-0.898348,-0.457709,-0.206145,-0.320888,-0.75683,-0.079241,-0.637623,-0.914085,-0.184326,-0.827984,-0.691571,-0.220274,-0.864095,-0.471172,-0.218285,-0.255564,-0.667591,-0.15846,-0.52432,-0.806354,-0.245,-0.683688,-0.681815,-0.267433,-0.729696,-0.514244,-0.261345
0,0.0,0.0,0.0,-0.344516,0.086424,0.007785,-0.627514,-0.02071,-0.020819,-0.838104,-0.075334,-0.082681,-0.94585,-0.219039,-0.141557,-0.511125,-0.716964,0.088054,-0.788251,-0.833006,-0.00139,-0.932729,-0.651208,-0.079905,-0.977606,-0.448878,-0.121907,-0.437746,-0.778402,0.016843,-0.779794,-0.913509,-0.055957,-0.940769,-0.695915,-0.110302,-0.958511,-0.473447,-0.133716,-0.366788,-0.773555,-0.072946,-0.708494,-0.913576,-0.146848,-0.891728,-0.697604,-0.172562,-0.920693,-0.480832,-0.172648,-0.315755,-0.688469,-0.168326,-0.612628,-0.8037,-0.24149,-0.768578,-0.667356,-0.259048,-0.803742,-0.490187,-0.251983
0,0.0,0.0,0.0,-0.332074,0.098307,-0.035159,-0.625912,0.011728,-0.084799,-0.834102,-0.043724,-0.1591,-0.918078,-0.204592,-0.226648,-0.494805,-0.707485,0.043416,-0.770764,-0.827246,-0.06835,-0.919192,-0.654945,-0.162398,-0.962548,-0.459752,-0.213894,-0.427871,-0.761947,-0.008997,-0.770839,-0.893291,-0.108536,-0.926079,-0.662495,-0.174234,-0.928254,-0.446833,-0.201592,-0.364139,-0.757831,-0.083539,-0.700143,-0.901693,-0.180061,-0.874586,-0.671444,-0.210471,-0.890262,-0.451215,-0.208681,-0.313834,-0.680486,-0.166677,-0.602247,-0.805717,-0.253234,-0.745777,-0.656986,-0.273071,-0.766591,-0.474156,-0.265212
0,0.0,0.0,0.0,-0.32781,0.099638,-0.007338,-0.612613,0.011464,-0.046925,-0.809758,-0.040672,-0.119553,-0.862714,-0.19724,-0.186291,-0.519232,-0.67104,0.079873,-0.766264,-0.794248,-0.032092,-0.900213,-0.595272,-0.127807,-0.930581,-0.391898,-0.182791,-0.443706,-0.740058,0.006999,-0.767067,-0.870019,-0.101269,-0.9061,-0.617071,-0.176965,-0.893132,-0.397085,-0.211173,-0.362747,-0.754352,-0.08779,-0.685809,-0.900362,-0.195075,-0.852,-0.645606,-0.235469,-0.85552,-0.40845,-0.238921,-0.288328,-0.698442,-0.188455,-0.569395,-0.815562,-0.276326,-0.717047,-0.657988,-0.301196,-0.741675,-0.465723,-0.299925
0,0.0,0.0,0.0,-0.360691,0.103831,-0.002258,-0.636382,0.047118,-0.047475,-0.849002,0.029273,-0.124377,-0.946326,-0.108655,-0.19812,-0.508726,-0.719837,0.075572,-0.820131,-0.769359,-0.008742,-0.963475,-0.553987,-0.088051,-1.0,-0.341361,-0.133548,-0.459973,-0.764139,0.007634,-0.858613,-0.81786,-0.057874,-0.994237,-0.542246,-0.109575,-0.975838,-0.320493,-0.135507,-0.416907,-0.739982,-0.077329,-0.798455,-0.806609,-0.147645,-0.952333,-0.543636,-0.166207,-0.946794,-0.320617,-0.163438,-0.388749,-0.634099,-0.16818,-0.714901,-0.713084,-0.237547,-0.847321,-0.541755,-0.24395,-0.851136,-0.352481,-0.229343
0,0.0,0.0,0.0,-0.368729,0.10889,0.085328,-0.619024,0.048961,0.078327,-0.813549,0.044286,0.019782,-0.952093,-0.044278,-0.04651,-0.525421,-0.697691,0.167143,-0.842117,-0.701486,0.131624,-0.960297,-0.508953,0.085785,-0.980396,-0.314156,0.059583,-0.48036,-0.746859,0.056979,-0.873719,-0.74899,0.048075,-1.0,-0.508498,0.029821,-0.990503,-0.300149,0.018592,-0.448479,-0.720305,-0.064232,-0.836202,-0.731441,-0.09227,-0.969213,-0.483216,-0.084864,-0.963628,-0.280285,-0.074329,-0.437973,-0.610414,-0.186566,-0.757357,-0.661444,-0.225365,-0.877835,-0.49578,-0.210555,-0.888848,-0.316369,-0.187238
0,0.0,0.0,0.0,-0.361511,0.119906,0.020456,-0.604804,0.064655,-0.014067,-0.798082,0.072583,-0.079492,-0.944171,0.00202,-0.155164,-0.518872,-0.64739,0.037599,-0.847022,-0.629575,-0.024507,-0.970439,-0.419821,-0.08484,-0.993785,-0.221188,-0.120297,-0.477749,-0.672898,-0.032176,-0.88263,-0.656994,-0.074108,-1.0,-0.398137,-0.113697,-0.991565,-0.19191,-0.142491,-0.449439,-0.618564,-0.109661,-0.844214,-0.614726,-0.164219,-0.96953,-0.363162,-0.188765,-0.965704,-0.165649,-0.202499,-0.440178,-0.49212,-0.187847,-0.756441,-0.544958,-0.244159,-0.87657,-0.379328,-0.2485,-0.897367,-0.197244,-0.243247
0,0.0,0.0,0.0,-0.384971,0.108241,0.038711,-0.624273,0.05144,0.005843,-0.811378,0.059185,-0.063238,-0.948299,-0.025098,-0.141665,-0.507807,-0.707306,0.070339,-0.850459,-0.660019,0.01824,-0.960692,-0.437548,-0.04397,-0.975424,-0.23053,-0.083355,-0.474401,-0.743855,-0.011497,-0.894738,-0.704269,-0.04126,-1.0,-0.430183,-0.084794,-0.975859,-0.216399,-0.120881,-0.460289,-0.691312,-0.099801,-0.86579,-0.67461,-0.141687,-0.979196,-0.405735,-0.162737,-0.958578,-0.192525,-0.178629,-0.470629,-0.557476,-0.18841,-0.802471,-0.587893,-0.235653,-0.912408,-0.41574,-0.234618,-0.916898,-0.231948,-0.227538
0,0.0,0.0,0.0,-0.383941,0.114655,0.029172,-0.625728,0.058961,-0.004761,-0.816219,0.064905,-0.071647,-0.953605,-0.032214,-0.14528,-0.511976,-0.700554,0.060802,-0.852514,-0.661422,0.003865,-0.963131,-0.442452,-0.059985,-0.977197,-0.239448,-0.098861,-0.474271,-0.732122,-0.01332,-0.891882,-0.699914,-0.048045,-1.0,-0.428677,-0.092517,-0.980224,-0.218726,-0.12775,-0.454026,-0.673239,-0.094572,-0.85815,-0.664329,-0.140832,-0.981448,-0.40152,-0.16365,-0.97121,-0.193316,-0.178434,-0.458598,-0.534283,-0.176473,-0.785676,-0.58992,-0.224427,-0.901329,-0.426069,-0.224031,-0.913592,-0.246487,-0.216776
0,0.0,0.0,0.0,-0.382357,0.123683,0.019478,-0.633872,0.065879,-0.015086,-0.828132,0.066841,-0.079812,-0.964413,-0.023709,-0.150325,-0.522549,-0.694734,0.051465,-0.859673,-0.639968,-0.007028,-0.965181,-0.415765,-0.07173,-0.974156,-0.20731,-0.111943,-0.483953,-0.728502,-0.018789,-0.899689,-0.688531,-0.059122,-1.0,-0.409347,-0.105075,-0.976923,-0.196853,-0.139882,-0.458923,-0.675191,-0.096841,-0.858542,-0.653915,-0.147752,-0.977424,-0.385038,-0.174745,-0.96544,-0.176089,-0.191736,-0.456201,-0.54171,-0.176309,-0.784407,-0.574419,-0.230001,-0.904129,-0.408651,-0.235969,-0.921434,-0.233563,-0.232748
0,0.0,0.0,0.0,-0.38543,0.112826,0.027727,-0.640556,0.062557,-0.009816,-0.839643,0.065988,-0.081378,-0.956367,-0.03518,-0.15587,-0.508848,-0.711418,0.083793,-0.843601,-0.67593,0.030749,-0.962179,-0.463641,-0.036306,-0.990166,-0.260567,-0.079212,-0.472956,-0.741635,0.008917,-0.892676,-0.703502,-0.023666,-1.0,-0.434128,-0.070863,-0.978977,-0.225794,-0.106979,-0.453208,-0.691155,-0.074765,-0.847843,-0.684731,-0.11022,-0.975555,-0.422844,-0.126444,-0.967734,-0.211738,-0.137365,-0.457722,-0.557213,-0.16132,-0.78283,-0.59929,-0.197704,-0.906602,-0.433488,-0.191702,-0.92296,-0.257759,-0.1803
0,0.0,0.0,0.0,-0.383747,0.112751,0.06017,-0.634425,0.066697,0.034249,-0.832719,0.070395,-0.034951,-0.953222,-0.031342,-0.111014,-0.521692,-0.699408,0.129818,-0.850264,-0.669208,0.086913,-0.960392,-0.457998,0.023885,-0.985099,-0.256253,-0.018079,-0.483123,-0.732995,0.035365,-0.897483,-0.690357,0.011339,-1.0,-0.423603,-0.038593,-0.976525,-0.2167,-0.078417,-0.458649,-0.686746,-0.066786,-0.853223,-0.670116,-0.099114,-0.970316,-0.404011,-0.117241,-0.957099,-0.19369,-0.130246,-0.4548,-0.558938,-0.169506,-0.78339,-0.589425,-0.204816,-0.893342,-0.415731,-0.198443,-0.898739,-0.238906,-0.187607
0,0.0,0.0,0.0,-0.37137,0.122388,0.034882,-0.6071,0.081047,0.001802,-0.794188,0.096114,-0.066455,-0.932486,0.004763,-0.142597,-0.500059,-0.691451,0.06732,-0.845103,-0.653794,0.006461,-0.960914,-0.439105,-0.058715,-0.975797,-0.238251,-0.097248,-0.469443,-0.721836,-0.011975,-0.888918,-0.692357,-0.0492,-1.0,-0.42227,-0.092576,-0.979911,-0.213153,-0.125075,-0.453424,-0.667161,-0.099056,-0.856522,-0.653196,-0.148727,-0.975874,-0.388945,-0.170057,-0.960792,-0.187945,-0.181454,-0.460013,-0.534602,-0.186598,-0.787347,-0.587035,-0.236424,-0.895416,-0.419119,-0.235107,-0.897259,-0.245035,-0.225584
0,0.0,0.0,0.0,-0.366802,0.123124,0.01015,-0.617608,0.07867,-0.030168,-0.817222,0.078411,-0.099205,-0.941202,-0.026212,-0.169893,-0.519327,-0.69038,0.06571,-0.846645,-0.663266,0.001121,-0.959,-0.458144,-0.071068,-0.978382,-0.260583,-0.114345,-0.486763,-0.71775,0.002774,-0.895948,-0.695192,-0.038199,-1.0,-0.431063,-0.087051,-0.973618,-0.2293,-0.121349,-0.460904,-0.668982,-0.070684,-0.841043,-0.667496,-0.115522,-0.965247,-0.416092,-0.136849,-0.954333,-0.215052,-0.147262,-0.451758,-0.542677,-0.147663,-0.767087,-0.589902,-0.189115,-0.88695,-0.42826,-0.187011,-0.898021,-0.257048,-0.176137
0,0.0,0.0,0.0,-0.349723,0.028819,0.014401,-0.618634,0.016992,-0.033663,-0.780563,0.041862,-0.105279,-0.813469,0.054987,-0.170224,-0.65868,-0.532357,0.000278,-0.887446,-0.56775,-0.074175,-0.97846,-0.418872,-0.131041,-1.0,-0.306196,-0.169315,-0.606189,-0.486012,-0.065511,-0.893003,-0.374335,-0.12784,-0.889192,-0.214285,-0.144997,-0.82663,-0.189117,-0.1586,-0.536926,-0.375809,-0.138704,-0.797724,-0.236075,-0.17441,-0.784285,-0.115363,-0.149832,-0.727389,-0.107353,-0.14077,-0.447978,-0.229918,-0.218228,-0.636289,-0.157419,-0.23364,-0.703494,-0.101515,-0.211502,-0.726065,-0.100325,-0.198549
0,0.0,0.0,0.0,0.22791,0.012659,0.036424,0.494993,0.051139,0.022829,0.690445,0.166354,-0.01323,0.829548,0.256994,-0.034679,0.686475,-0.354006,0.025321,0.977489,-0.093739,-0.045752,1.0,0.141978,-0.093381,0.949209,0.262711,-0.110912,0.655737,-0.311313,-0.033403,0.967144,-0.028554,-0.071921,0.972775,0.194039,-0.090131,0.916252,0.285307,-0.101358,0.60394,-0.201546,-0.096304,0.90003,0.066241,-0.118976,0.895687,0.270003,-0.105604,0.835839,0.345915,-0.09653,0.537184,-0.037182,-0.160371,0.772865,0.18775,-0.161484,0.779785,0.342909,-0.130942,0.733269,0.403895,-0.107571
0,0.0,0.0,0.0,0.310205,0.122198,0.060132,0.584,0.108162,0.061259,0.762338,0.144205,0.026787,0.884499,0.147397,0.002645,0.693569,-0.551483,0.098367,0.9524,-0.379746,-0.000691,0.996885,-0.069363,-0.097294,0.970214,0.17105,-0.151759,0.650378,-0.573342,0.016041,0.951858,-0.371897,-0.065552,1.0,-0.049769,-0.132617,0.956005,0.190925,-0.169762,0.598989,-0.503146,-0.073847,0.878413,-0.319651,-0.131193,0.940315,-0.01708,-0.155952,0.910426,0.205111,-0.163104,0.538231,-0.354472,-0.165826,0.762771,-0.189152,-0.189338,0.82915,0.016579,-0.181566,0.82049,0.190929,-0.170236
0,0.0,0.0,0.0,0.25472,0.109326,6.4e-05,0.558341,0.126282,-0.021313,0.763936,0.15311,-0.067477,0.894874,0.063201,-0.103968,0.687542,-0.483959,0.03078,0.954781,-0.583918,-0.093708,0.991478,-0.278492,-0.193271,0.944497,-0.042897,-0.240095,0.630347,-0.575721,-0.029365,0.947079,-0.665696,-0.144544,1.0,-0.331845,-0.218235,0.933729,-0.092121,-0.246228,0.555004,-0.635034,-0.103688,0.86366,-0.712083,-0.19896,0.937793,-0.390795,-0.224173,0.899054,-0.139606,-0.215833,0.460068,-0.640875,-0.183586,0.715769,-0.663186,-0.260732,0.81819,-0.451112,-0.275055,0.825858,-0.251272,-0.265062
0,0.0,0.0,0.0,0.234926,0.156215,-0.031598,0.580802,0.163739,-0.055743,0.830227,0.126321,-0.095779,0.950719,-0.077164,-0.130862,0.67987,-0.398286,-0.025831,0.928027,-0.640712,-0.139204,1.0,-0.409934,-0.214535,0.963931,-0.190212,-0.244429,0.602704,-0.518197,-0.06754,0.902897,-0.774584,-0.182112,0.979102,-0.482844,-0.245329,0.92105,-0.2482,-0.265031,0.509407,-0.610705,-0.122394,0.805917,-0.82706,-0.224717,0.896845,-0.52677,-0.250978,0.868487,-0.282778,-0.243648,0.393267,-0.672783,-0.183287,0.651355,-0.793414,-0.274362,0.773209,-0.583089,-0.302039,0.793761,-0.369179,-0.301721
0,0.0,0.0,0.0,0.283074,0.106472,-0.018114,0.619485,0.090069,-0.040227,0.856066,0.052272,-0.080067,0.92234,-0.143336,-0.11699,0.710234,-0.44729,-0.020508,0.960669,-0.632432,-0.148747,0.99619,-0.35922,-0.241787,0.944194,-0.115034,-0.282636,0.627393,-0.568388,-0.068623,0.909115,-0.778458,-0.19839,0.966488,-0.46764,-0.270041,0.900019,-0.216337,-0.292875,0.516356,-0.669895,-0.128873,0.798516,-0.887277,-0.234018,0.885048,-0.594994,-0.25978,0.856172,-0.336183,-0.249676,0.38028,-0.738756,-0.194613,0.621711,-0.893528,-0.276779,0.757258,-0.707565,-0.297885,0.797636,-0.490529,-0.293182
0,0.0,0.0,0.0,0.281793,0.065362,-0.029764,0.584881,-0.015293,-0.048213,0.796031,-0.106674,-0.080264,0.843865,-0.314022,-0.112689,0.578673,-0.481318,-0.027356,0.761034,-0.759773,-0.13752,0.845036,-0.601165,-0.219267,0.847821,-0.411792,-0.259048,0.490264,-0.569664,-0.066256,0.705096,-0.862093,-0.17845,0.804219,-0.65619,-0.252971,0.78564,-0.440623,-0.287488,0.384473,-0.642412,-0.117137,0.595139,-0.934638,-0.210146,0.711296,-0.732195,-0.257434,0.724197,-0.50985,-0.272164,0.259086,-0.698066,-0.173679,0.44256,-0.90907,-0.247274,0.566658,-0.788306,-0.284683,0.612919,-0.608172,-0.300861
0,0.0,0.0,0.0,0.275421,0.050984,-0.033018,0.576994,-0.037329,-0.052282,0.792543,-0.1477,-0.083425,0.818624,-0.36787,-0.114228,0.570708,-0.5145,-0.023965,0.741746,-0.805459,-0.131097,0.839504,-0.650678,-0.213131,0.854263,-0.460341,-0.252659,0.485081,-0.598228,-0.058084,0.690291,-0.895408,-0.157429,0.80253,-0.696136,-0.222416,0.794049,-0.482991,-0.252853,0.385079,-0.66889,-0.104789,0.584505,-0.949016,-0.187786,0.711226,-0.751673,-0.227473,0.728784,-0.535195,-0.238841,0.264123,-0.726051,-0.157896,0.444281,-0.938516,-0.223472,0.570488,-0.818658,-0.252848,0.616283,-0.641943,-0.263437
0,0.0,0.0,0.0,0.24568,0.042628,-0.029191,0.526769,-0.060052,-0.049834,0.738957,-0.129123,-0.085835,0.775903,-0.324397,-0.120785,0.499401,-0.540252,-0.010529,0.684807,-0.801097,-0.11915,0.783961,-0.638047,-0.202993,0.797464,-0.442191,-0.24316,0.424796,-0.61414,-0.048603,0.646158,-0.894997,-0.158787,0.756419,-0.690709,-0.231359,0.748113,-0.470988,-0.260909,0.331811,-0.672884,-0.099831,0.543225,-0.957372,-0.186568,0.669684,-0.761479,-0.225874,0.688522,-0.541782,-0.233684,0.218528,-0.707958,-0.157862,0.394974,-0.912401,-0.228409,0.528991,-0.802592,-0.260983,0.587387,-0.626603,-0.271707
0,0.0,0.0,0.0,0.258836,0.017785,-0.025448,0.529782,-0.098504,-0.040089,0.73293,-0.188505,-0.070939,0.758418,-0.376373,-0.099219,0.484941,-0.572702,0.014884,0.653803,-0.833782,-0.082961,0.75262,-0.676446,-0.159529,0.774009,-0.484456,-0.196281,0.411722,-0.645773,-0.023611,0.610931,-0.926219,-0.124431,0.730688,-0.73638,-0.193454,0.744475,-0.522757,-0.223533,0.320598,-0.703529,-0.076557,0.518619,-0.982215,-0.162595,0.654057,-0.797669,-0.205846,0.69303,-0.584052,-0.2176,0.211535,-0.735867,-0.135867,0.380825,-0.942802,-0.204744,0.510471,-0.839544,-0.23591,0.574321,-0.673431,-0.247035
0,0.0,0.0,0.0,0.238398,0.00825,-0.032437,0.501171,-0.12311,-0.048363,0.704531,-0.214627,-0.076644,0.73111,-0.405302,-0.102584,0.451587,-0.595644,-0.002309,0.620793,-0.847963,-0.098615,0.719315,-0.698479,-0.174756,0.745411,-0.515434,-0.212384,0.374344,-0.66168,-0.033931,0.572695,-0.931808,-0.131475,0.691209,-0.751808,-0.199218,0.713084,-0.550105,-0.230276,0.282089,-0.710264,-0.079023,0.470249,-0.99175,-0.160939,0.606407,-0.825284,-0.204442,0.65164,-0.624423,-0.21843,0.176925,-0.735355,-0.130645,0.338117,-0.947413,-0.198758,0.470353,-0.861594,-0.232839,0.543344,-0.708814,-0.247221
0,0.0,0.0,0.0,0.253403,0.010182,-0.023759,0.52936,-0.126347,-0.036946,0.736324,-0.226204,-0.065317,0.748165,-0.421082,-0.093521,0.466294,-0.599175,0.008355,0.625878,-0.853914,-0.087853,0.738162,-0.712835,-0.164928,0.776455,-0.530681,-0.203882,0.387105,-0.662697,-0.030641,0.584748,-0.935718,-0.134182,0.716255,-0.751608,-0.207502,0.739122,-0.535175,-0.240642,0.294491,-0.713022,-0.082609,0.48532,-0.989818,-0.168955,0.632746,-0.815165,-0.218094,0.682395,-0.605071,-0.234256,0.187962,-0.742391,-0.14036,0.354996,-0.961826,-0.204871,0.49328,-0.871178,-0.23835,0.564852,-0.708959,-0.253026
0,0.0,0.0,0.0,0.252432,0.01869,-0.029151,0.523372,-0.113515,-0.042871,0.725492,-0.212277,-0.069285,0.749616,-0.404043,-0.095162,0.462915,-0.586997,0.001423,0.615901,-0.839059,-0.086708,0.73278,-0.719797,-0.155343,0.773324,-0.557425,-0.189364,0.384675,-0.655174,-0.033012,0.572578,-0.927625,-0.126365,0.710384,-0.766233,-0.195858,0.736237,-0.564705,-0.229931,0.290058,-0.705421,-0.079853,0.472499,-0.98131,-0.162014,0.619223,-0.823796,-0.214379,0.669528,-0.627624,-0.235966,0.175383,-0.73149,-0.131814,0.330903,-0.949768,-0.195349,0.464374,-0.866657,-0.230939,0.534267,-0.709292,-0.248668
0,0.0,0.0,0.0,0.268631,0.013456,-0.023058,0.542076,-0.115908,-0.036314,0.744755,-0.215007,-0.066274,0.76977,-0.405145,-0.095074,0.47569,-0.578671,0.008084,0.651911,-0.847707,-0.096917,0.762534,-0.694901,-0.178496,0.792952,-0.507135,-0.218135,0.398588,-0.643496,-0.031739,0.608981,-0.929043,-0.14128,0.736971,-0.737679,-0.216032,0.751424,-0.525379,-0.248885,0.30406,-0.696202,-0.085217,0.507494,-0.986544,-0.174835,0.643511,-0.804337,-0.220284,0.67956,-0.594979,-0.233162,0.193164,-0.730452,-0.144905,0.358033,-0.947214,-0.216809,0.494588,-0.845764,-0.252509,0.565383,-0.676863,-0.26687
